stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.79,0
24hpf,0,0,0,0,0,0,0,0.87
2dpf,0.87,0,0,0,1.04,0,0.99,11.65
3dpf,0.77,1.22,0,0.36,0,2.19,0,1.56
5dpf,0.88,0.41,0.37,0.69,0,5.09,0,17.26
10dpf,0.48,0,0,0,0,0,0,10.75
