stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,10.89,0,0,2.98,0,0.56
3dpf,0.37,1.47,0.8,0.51,0,0
5dpf,0.45,0.31,0.48,3.11,0,0.31
10dpf,0,0.68,0,0.38,0.58,0
