stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.61,0.53,0,0,0,0,18.83
3dpf,0.56,1.62,0,0,0.42,0,0,1.52
5dpf,0.3,2.59,1.09,0,1.76,0.96,1.54,36.73
10dpf,1.01,0,0.66,0.66,1.99,0,0,10.85
