stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,17.7,0,4.84,7.99,17.32,1.44,5.55,3.28
3dpf,8.72,0.33,0,0.73,3.6,0.68,0.38,0.78
5dpf,1.53,0.82,1.85,1.3,7.58,1.31,1.88,1.17
10dpf,7.61,0,0,0,3.62,0.37,0,0
