stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0.55,0,0,0
3dpf,0.33,0.34,0.4,0.64,0,0
5dpf,0.42,0.88,4.36,4.17,0.92,1.2
10dpf,1.36,0,1.59,2.24,0,0
