stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0.6,0.5,0,0
3dpf,2.19,0,0,0
5dpf,0,0.96,1.89,0.59
10dpf,0.88,0,0,0
