stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,22.62,8.34,0,0,0,0
12hpf,24.23,0,0,35.71,166.29,191.82,0,3.81,27.18,15.11
14hpf,20.43,2.27,12.19,70.81,34.66,55.43,0,4.7,8.32,19.58
16hpf,7.3,5.05,12.67,510.99,27.88,36.82,7.89,0,10.32,22.78
19hpf,11.53,1.79,0,401.26,31.96,15.3,7.76,0,0,14.8
24hpf,17.02,0,3.06,629.53,93.07,50.37,4.77,0,5.72,3.95
2dpf,63.98,1.16,0.72,458.67,156.26,504.48,7.48,1.7,57.51,12.02
3dpf,100.77,4.34,7.47,600.98,23.51,1189.52,5.92,0,34.24,5.01
5dpf,17.7,6.64,21.14,862.77,33.44,763.76,8.2,0.62,124.57,38.38
10dpf,81.12,23.13,20.65,1215.76,42.97,1600.36,7.22,0,129.83,17.4
