stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
16hpf,0,3.99,0,0,0,0,0,0
19hpf,0,0,0,0,2.05,0,0,0
2dpf,7.58,0,0,0,1.69,1.43,0.67,0
3dpf,6.87,0,0,0.64,0.38,1.47,0,0
5dpf,0,0,0.45,0,0.55,0.56,0,1.22
10dpf,0.9,0,0,0,0,5.58,0,0.85
