stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.64,3.5,1.71,1.7,7.48,30.27,3.12
3dpf,0,0,0,0,0.39,0.42,0
5dpf,0,0,0,0,0,0.78,0
10dpf,0,0,0,0,0.96,0.69,0
