stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,1.76,1.83,0,0
24hpf,0,0,0,0,0,0,0.91,0
2dpf,4.77,0,0,0.89,1,6.71,0,2.02
3dpf,6.82,0,0.31,0,0.55,3.49,0,0.6
5dpf,0.73,0.84,4.9,0.33,1.26,3.48,0.72,2.15
10dpf,8.91,0,1.76,0.38,0,4.58,1.35,2.22
