stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,190.2,0,22.3,0,28.04,20.94,0,0,35.94,47.44
12hpf,146.1,4.1,8.74,2,55.13,4.44,0,4.38,62.98,41.04
14hpf,64.28,0,19.13,0,13.78,3.02,0,0,16.04,5.22
16hpf,71.81,1.73,1.76,1.75,29.8,12.75,0,0,24.38,27.23
19hpf,236.31,0,0,0,7.02,3.25,0,0,5.39,10.36
24hpf,200.29,3.67,2.68,1.77,38.92,5.48,1.89,0,8.11,12.1
2dpf,480.91,8.18,28.22,47.77,176.59,274.92,34.63,4.66,89.51,145.89
3dpf,920.55,5.67,10.43,6.15,19.41,171.56,5.41,0,13.2,38.16
5dpf,141.96,9.92,35.55,61.77,37.09,383.06,19.44,14.37,65.44,178.52
10dpf,848.62,27.8,75.47,86.02,55.54,877.95,51.28,1.28,87.89,149.24
