stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,13.13,0,0,0,0,0
12hpf,0,0,0,0,0,0,0,0,17.01,0
14hpf,0,0,0,0,2.53,0,0,0,22.01,0
16hpf,0,0,0,0,0,0,0,0,1.7,3.73
19hpf,0,0,0,0,0,0,0,0,1.73,0
24hpf,0,0,0.94,0,0,0,0,0,0.88,0
2dpf,2.3,0,8.25,0,3.16,4.86,0,0,5.42,0.5
3dpf,6.95,0.41,2.65,1.1,0,17.59,0,0,0,0.32
5dpf,2.13,4.49,38.61,3.78,0.72,10.93,0.33,0.3,2.25,4.29
10dpf,0.84,6.42,48.34,0,0,3.47,7.1,0,0,1.04
