stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.94,0,0,1.1,4.67,8.91,1.98,0.53
3dpf,5.45,0.64,0,0,0,1.82,0,0
5dpf,1.51,0.53,0.33,0,0.63,2.85,0,1.53
10dpf,1.9,0.37,0,1.1,0,4.7,0,0
