stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.2,1.12,0,0,0,0,1.12
3dpf,0.63,0,0,0,0.36,0,0.66
5dpf,1.74,4.04,0,0,0,0.63,2.18
10dpf,2.11,3.23,0.59,1.24,0,0,0
