stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,2.94,0,6.89,2.53,0,0,0,17.21
16hpf,0,0,9.74,1.66,1.66,0,0,0,0
19hpf,0,0,0,3.71,0,0,0,0,0
2dpf,2.47,1.58,0,1.32,0.99,0,0,0.49,0
3dpf,12.45,0,0,1.59,0,3.4,0,0.66,0
5dpf,19.01,2.94,0,1.17,0,0,0.46,0,1.84
10dpf,29.63,3.02,1.89,0.65,0,5.25,0,0,0
