stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.48,1.51,1.53,3.08,0.5,0
3dpf,4.33,0,0,0,0,0
5dpf,2.67,0,0,0.36,0.35,0.31
10dpf,1.09,0,0,0,0,0
