stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.46,0.59,0,1.75,0.74,0.5,0,0.71
3dpf,2.4,0,0.61,3.18,0,0,0,0
5dpf,0.6,2.16,0,1.79,0,1.38,0,1.06
10dpf,4.33,0.41,0,4.51,0,0,0.48,0
