stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,17.56,0,0,0,0,0,0,0
3dpf,125.11,1.4,0.69,0,0,0.46,0,0
5dpf,2.87,0,0,2.42,0,4.59,0.69,0.76
10dpf,60.03,1.5,0,0.59,0.62,2.19,0,0
