stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.16,0,0
12hpf,3.83,1.79,0,0,5.61,2.43,0,3.98,4.09,31.73
14hpf,39.28,0,3.13,25.11,24.6,0,0,8.1,12.44,361.22
16hpf,45.24,17.58,11.49,28.76,47.21,19.04,8.35,8.2,19.59,273.13
19hpf,47.24,1.95,0,43.66,40.4,17.66,5.14,1.66,4.7,724.65
24hpf,144.91,6.48,24.41,178.93,357.38,149.46,40.58,1.49,46.28,378.13
2dpf,619.71,20.9,47.38,223.54,486.41,888.2,91.78,4.76,167.94,584.5
3dpf,1196.78,25.29,6.78,93.84,117.02,1314.8,34.38,0,34.52,129.04
5dpf,236.79,48.15,90.67,319.92,122.56,1088.99,102.62,11.84,113.81,658.19
10dpf,712.55,53.18,92.72,210.32,121.43,1165.75,64.87,0,57.83,217.55
