stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,23.61,0,0,0
12hpf,0,10.02,0,0,0
14hpf,0,7.24,0,0,0
2dpf,0,0.48,3.43,0,0
3dpf,1.46,0,0,0,0
5dpf,0,0,1.4,0,0
10dpf,2.57,0,2.53,1.54,0.84
