stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.12,0.79,0.56,1.83,2.12,3.72
3dpf,1.04,0,0,0,0,0,0
5dpf,0.63,6.65,0.65,0,4.27,0.76,1.67
10dpf,1.82,10.18,0,0,0.43,0,1.32
