stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,164.24,0,0
14hpf,0,0,0,0,0,0,50.7,0,0
16hpf,0,0,0,0,0,0,88.05,0,0
19hpf,0,0,0,0,0,0,25.61,0,0
24hpf,0,0,0,0,0,0,33.9,0,0
2dpf,4.77,0,0,0.98,3.3,0.5,14.76,0.73,0
3dpf,4.33,0,0.47,0.76,6.84,0,0,0,0
5dpf,2.54,0,0.47,0,3.93,0,114.38,0.48,1.18
10dpf,3.16,1.93,0,0,0,0,4.08,0,0
