stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,11.12,2.76,14.58,16.69,29.56,3.4,0,6.7,0.69
3dpf,5.51,0.31,3.71,2.78,27.47,0.86,0,0.93,0
5dpf,4.76,0.8,9.31,4.2,35.72,2.72,1.87,3.15,3.71
10dpf,10.82,0.88,8.47,5.11,34.22,1.46,0,2.97,0
