stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.11,0,0.56,4.23,4.47,0,0,0.77
3dpf,2.55,0,0,0,4.71,0,0.54,0
5dpf,0.72,0,0.43,0.95,2.99,0,0.52,2.02
10dpf,7.08,0.44,0,0,11.6,1.02,0,0
