stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,4.78
24hpf,0,0,0,0,0,0,0,1.83
2dpf,15.16,0,0.84,2.19,0,0,0,30.79
3dpf,18.45,6.61,0,0,0.63,0,0,15.5
5dpf,21.68,14.82,0.35,0.31,5.33,1.78,1.07,36.45
10dpf,31.62,7.74,1.42,0,0.63,0,0,36.59
