stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.94,0,0,2.41,4.75,1.61,3.19,3.01
3dpf,284.8,0.44,0,0,3.02,2.3,0,1.39
5dpf,3.76,0.83,1.1,1.39,6.22,2.77,7.4,4.79
10dpf,117.19,0,0,0,10.65,0,0.59,1.53
