stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.7,2.54,3.48,5.6,2.03,4.41
3dpf,1.31,0,0.66,1.84,0.35,0.29
5dpf,0,0,0,1.19,0,0
10dpf,2.87,0,2.25,2.39,0,0
