stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.02,0,0,1.12,0,0.62,0,3.22
3dpf,5.84,0,0,0,0,3.88,0.43,0
5dpf,0,0.53,0.42,0.32,0.32,2.48,0.35,0.29
10dpf,0.83,0,0,0,0,0.6,0,1.79
