stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,0.77,0,2.28,0,1.69
3dpf,1.89,0,0,0,0,0.55
5dpf,0.44,0,0.52,0.43,0,0.51
10dpf,1.84,0,0,0.74,0.39,0.86
