stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.92,0,1.57,1.99,1.55,0,0,0.5,15.79
3dpf,3.34,0.43,0.37,0.72,4.45,0,0,0,1.64
5dpf,4.56,0.91,3.48,1.5,9.45,0,1,0,32.79
10dpf,8.04,0,0.43,0.97,0.83,1,0,0,2.95
