stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0
2dpf,1.87,0,1.76,1.41,5.83,2.95,0
3dpf,3.05,0,0,0,0.35,0,0
5dpf,0,0,0.39,0,2.57,1.33,0
10dpf,5.6,1.41,0,0,2.01,4.58,0.38
