stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,0,0,0,1.6
2dpf,0.63,0,1.32,6.99,1.63,2.17,0,29.33
3dpf,3.04,1.34,0.92,3.66,2.54,2.58,0,4.64
5dpf,0,0,11.39,8.81,0,5.24,0,14.14
10dpf,4.25,0,12.32,3.32,0,1.22,0.99,4.39
