stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.25,0,0,0,2.13,1.74
3dpf,18.72,0,0,1.35,0.61,0.31
5dpf,1.74,0.43,1.13,4.7,0.4,0.52
10dpf,14.01,0,0,0.96,2.57,0
