stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.87,0
2dpf,6.31,1.33,0,2.74,4.58,12.31,1.8
3dpf,1.75,0,0,0,0,0.99,0
5dpf,0.95,0,0.4,0,6.42,3.45,0.94
10dpf,1.04,0.78,0,1.08,0,7.11,0.95
