stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,66.89,0,0,0,0,3.48
16hpf,0,104.2,0,0,0,0,0
19hpf,0,0,0,0,0,0,8.13
24hpf,0.88,39.52,1.03,0,0,0,3.23
2dpf,2.79,1.23,0,2.42,0.59,0,1.15
3dpf,0,2.11,0,0,0,0,0
5dpf,2.94,1.71,2.32,0,3.84,0,1.46
10dpf,4.41,36.17,0,0.37,2.67,1.19,0
