stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.5,2.06,2.07,0.91,1.55,0,7.29
3dpf,0.92,0,0,0.3,1.04,0,0,1.84
5dpf,1.86,0,0.38,0.59,5.61,0,1.99,5.89
10dpf,7.32,0.72,1.44,0.81,10.47,0.99,0.41,4.14
