stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,2.73,0,0,0,0,0
2dpf,3.82,17.21,4.68,0,0,0,1.3
3dpf,1.13,0,0,0.29,0.82,0,0
5dpf,0,20.26,0.6,0.45,2.05,0.39,0
10dpf,1.53,15.37,0.42,0.46,0,0,0
