stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.78,0,0,0,0,0,0
24hpf,2.22,0,0,4.4,0,0,2.02
2dpf,33.81,2.37,1.64,17.27,6.35,3.07,2.8
3dpf,294.07,0,0,2.13,11.82,0.46,1.46
5dpf,25.55,2.06,1.72,10.61,23.02,1.37,6.73
10dpf,154.8,6.29,1.14,6.82,14.51,1.54,0.51
