stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,142.2,0,0,0,28.72,0,0,11.89,9.12,753.81
12hpf,249.07,41.48,15.76,16.69,79.54,21.11,2.62,20.96,49.29,537.17
14hpf,108.28,34.74,31.09,22.25,16.5,15.23,0,0,37.63,1768.16
16hpf,62.78,45.25,22.81,8.82,28.24,21.43,8.14,10.75,51.11,600.6
19hpf,325.94,23.32,73.39,62.48,113.85,34.3,4.86,14.46,34.34,4029.4
24hpf,532.95,76.54,892.44,215.93,370.32,150.97,57.69,3.23,196.18,1506.66
2dpf,576.16,61.33,244.69,234.45,350.46,690.37,447.8,11.19,200.29,1196.84
3dpf,305.49,205.55,151.28,151.84,62.59,877.58,30.54,0,50.89,452.5
5dpf,397.79,241.41,815.35,609.06,156.52,1873.34,194.64,31.97,347.79,2640.75
10dpf,792.77,348.45,642.54,542.41,85.43,978.62,91.5,0,159.9,690.51
