stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.88,11.94,0,0,0,0.55,1.86,2.66,0
3dpf,1.23,4.08,0,0,0,0.43,0,0,0.34
5dpf,7.64,11.99,1.44,2.47,1.77,21.07,0.95,2.65,5.01
10dpf,3.71,41.47,0,0,0,1.85,0,0.84,0
