stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0.62,0.59,0,0,0
3dpf,0,0.76,0,0,3.15,0,0
5dpf,0.57,5.38,6.97,0,1.91,1.97,0.43
10dpf,1.56,148.07,1.77,0,0,0,0
