stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.85,2.19,0,0.97,0,0,0
3dpf,3.85,0,0.32,3.97,0.44,0,0
5dpf,0,0,0.48,1.43,0,0,1.01
10dpf,6,0,0,3.21,0,0.63,0.56
