stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.7,0,0,0.75,29.76
3dpf,0,0,0.65,0,3.82
5dpf,0.71,0,1.85,0.52,40.33
10dpf,0.89,2.46,1.64,0.82,14.75
