stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.03,0.69,0.89,0
3dpf,0.59,0,0,0,0,0
5dpf,0.45,1.32,0,0,0,1.65
10dpf,0.56,0,0,0,0,0
