stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,16.55,0,0,2.61,3.52,1.31,0.79
3dpf,67.33,0,0,0,2.14,0,0
5dpf,10.78,0.53,0.73,0,0.57,0,4.04
10dpf,32.99,0,0,0,0,0,0
