stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,219.56
12hpf,0,0,0,0,0,3.4,0,0,0,45.48
14hpf,0,0,0,0,0,0,0,0,0,439.42
16hpf,1.77,1.73,0,0,0,0,0,0,0,114.45
19hpf,0,0,0,0,0,0,0,0,0,586.07
24hpf,1.16,0,0,0,0,0,0,0,0,135.75
2dpf,101.97,4.17,22.42,25.16,21.78,43.5,12.77,5.65,13.75,401.27
3dpf,373.53,57.31,21.09,25.45,13.02,145.81,6.05,0,7.25,282.16
5dpf,230.55,127.19,91.46,93.87,20.88,281.17,30.57,22.8,42.41,966.56
10dpf,736.51,252.48,76.67,66.82,22.1,171.97,11.06,0.38,28.33,594.65
