stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.65,0,0,1.78,0,0,0,0,0
19hpf,5.92,0,1.67,0,0,0,0,0,0
24hpf,2.82,0,0.82,0.84,0,0,0,1.38,0
2dpf,72.41,0,20.85,18.22,58.46,8.85,0,16.19,4.75
3dpf,230.11,0.43,4.64,3.15,85.93,2.23,0,4.32,0.32
5dpf,12,0.52,12.94,5.27,55.68,5.13,1.3,7.11,5.21
10dpf,75.19,0,8,2.5,34.83,6.05,0,1.81,2.65
