stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,12.77,0,0,0,0
2dpf,10.74,0,19.72,3.23,3.31,1.01,0
3dpf,13.27,0,6.95,1.86,1.69,0.29,1.24
5dpf,1.88,0.7,2.49,0.96,1.56,1.64,1.55
10dpf,6.15,0,16.11,0,0.51,0.71,0
