stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,3.02,0.94,0,0,0.49
3dpf,3.42,0,0,13.33,0,0.33,0
5dpf,0,0.43,0,13.84,0.7,0,2.55
10dpf,1.14,0,0,16.3,0,0,0
