stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.3,0,0,0,0,0,0,0,0
19hpf,10.07,0,0,0,1.82,0,0,0,0
24hpf,8.53,0,0,0,0,0,0,0,0
2dpf,4.97,0,2.61,0,7.62,2.27,1.19,1.3,2.37
3dpf,32.71,0.92,0,0.3,3.13,0.85,0,0,0.46
5dpf,5.08,1.52,1.92,0,5.7,0.54,0,0,2.28
10dpf,13.93,1.24,1.53,0,6.01,1.13,0,0,0
