stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.6,0,0,4.13,0,0,2.2,0.59
3dpf,1.13,0,0.43,0.52,0,0,0,0
5dpf,2.1,0,0.81,0.5,1,1.28,0,0
10dpf,0,0.97,0,1.51,0,0.84,0,0.67
