stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.03,0,0,1.15,0.58,0,1.57,0
3dpf,0,0.4,0,0,0.39,0,0,0
5dpf,0.63,0,5.04,0,0.32,0,1.19,0.33
10dpf,0.71,0,1.98,0,0,0.51,0,0
