stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,1.8,0,0,0,0,0
24hpf,0,0,1.69,0,0,0,3.37,0
2dpf,2.86,0,7.79,23.68,0.9,3.85,10.08,4.13
3dpf,0.37,0,1.45,57.38,0,0,1.07,0.73
5dpf,0,0,1.49,24.7,0,3.44,5.88,4.59
10dpf,0.44,1.91,0.95,25.15,0,0,2.78,0.41
