stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,1.32,0,1.03,0,0
3dpf,2.68,0.84,2.89,1.02,0
5dpf,0,0,0,2.92,1.27
10dpf,9.08,0,0,0,0.55
