stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,4.7,0,0.49,2.61,0,2.32,0,0.52,0.97
3dpf,73.86,0,0.46,0,0,2.88,0,0,0.45
5dpf,7.12,0.76,2.24,2.06,0.79,5.92,0.45,0,0.38
10dpf,46.13,0,0.44,0,0,0,0,0,0
