stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.5,0.74,6.89,19.92,2.04,3.42,3.58
3dpf,1.55,0,0,0.29,0,0,0
5dpf,1.19,0.74,0,2.63,0,0,0
10dpf,2.44,0,0,0,0,0,0
