stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.59,0,0,0,0,0,0,0,0,0
12hpf,12.12,40.5,3.79,1.89,4.34,0,0,1.82,11.14,0
14hpf,5.02,0,2.52,0,7.19,0,0,0,7.63,0
16hpf,11.94,14.21,2.13,3.75,14.74,3.47,0,0,10.69,5.17
19hpf,1.55,0,0,0,0,2.28,0,0,0,2.15
24hpf,14.59,0.92,0,0,0,2.02,0,0,4.8,0.87
2dpf,144.84,2.12,8.39,22.58,42.36,103,9.09,2.13,34.72,37.85
3dpf,656.21,6.11,7.6,10.17,6.64,76.96,4.04,0,4.67,12.33
5dpf,52.3,5.34,14.53,20.09,12.27,109.19,5.45,2.88,19.8,46.71
10dpf,367.45,22.64,23.12,22.06,8.54,115.4,2.44,0.59,18.07,25.43
