stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,3.09,1.51,0,11.88
3dpf,0.66,0,0,0,1.22,0.41
5dpf,0,0,1.4,0,1.73,4.49
10dpf,0,0.68,0,0,0.57,0.92
