stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.95
19hpf,0,0,0,0,0,0,1.55
24hpf,0,0,0,0,0,0,0.85
2dpf,3.48,0,1.33,12.21,4.69,3.83,3.87
3dpf,0.99,0,0.31,1.6,5.52,0,5.61
5dpf,0.77,2.34,3.31,4.31,4.87,0.82,33.55
10dpf,0,2.09,0.8,3.48,1.47,0,3.53
