stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.14,0
24hpf,0,0,0,0,0,0,6.22,0
2dpf,5.97,0,0,1.13,2.35,7.19,6.66,0
3dpf,1.09,0,0,0,0,1.01,0.67,0.3
5dpf,1.56,0,2.79,0,1.87,3.77,7.42,2.3
10dpf,0,0.38,0,0,0,0.53,3.68,0
