stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0.86,0,0,0,0,0,0,0
2dpf,2.14,0,2.34,0,0,1.3,0.52,1.71
3dpf,265.54,0,0,1.04,0.84,4.16,0,1.83
5dpf,1.91,0.66,0.76,0,0,5.65,0,2.55
10dpf,86.39,0.9,0.47,0,0,0.95,0.49,0
