stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.8,1.07,0.9,0,0.8,0.53
3dpf,22.12,0,0,4.24,0,0
5dpf,0,0,0,1.7,0,0
10dpf,2.96,0,0,0.7,1.45,0
