stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.77,0,0.63,2.93,7.82,0,2.53,3.52
3dpf,10.86,0.5,0.33,1.19,8.17,0.32,0.29,1.69
5dpf,1,0,1.46,0.39,8.81,1.57,0.69,3.91
10dpf,6.79,0,3.77,0,6.29,0.77,1.82,0.93
