stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.24,0,0,0,0,0,0
3dpf,35.95,0,0,0.41,0,0,0
5dpf,0.44,0.68,0.74,1.59,0,0.3,1.8
10dpf,40.54,0,0,0.48,0.74,0.55,0
